main_skill_lv_2,rarity,dodge,name,energy_recovery_rate,energy_reduce_rate,break_durability,main_skill_lv_4,physical_critical,main_skill_lv_10,main_skill_lv_1,life_steal,resist_status_id,ex_skill_lv_2,main_skill_lv_8,main_skill_lv_9,ex_skill_lv_5,magic_str,wave_energy_recovery,unit_id,atk,magic_critical,def,unique_equipment_flag_1,accuracy,union_burst_level,ex_skill_lv_4,main_skill_lv_6,wave_hp_recovery,main_skill_lv_3,enemy_id,main_skill_lv_7,level,ex_skill_lv_3,virtual_hp,physical_penetrate,magic_def,hp_recovery_rate,hp,promotion_level,main_skill_lv_5,magic_penetrate,ex_skill_lv_1,resist_variation_id
348,6,41,怜（新年）的暗影,47,4,0,348,743,0,348,0,200000001,0,0,0,0,0,0,608902,94704,13,3806,1,41,348,0,0,0,348,840107603,0,348,0,0,0,5491,62,20565324,36,348,0,0,0
348,6,29,望的暗影,35,4,0,348,747,0,348,0,200000001,0,0,0,0,0,0,602901,97619,0,5031,1,45,348,0,0,0,348,840107604,0,348,0,0,0,3767,49,20441929,36,348,0,0,0
348,6,0,初音的暗影,39,16,0,348,0,0,348,0,200000001,0,0,0,0,197955,0,601201,0,2547,956,1,41,348,0,0,0,348,840107605,0,348,0,0,0,991,49,16595019,36,348,0,0,0
0,1,0,爆发敌人,0,0,0,1,0,0,0,0,300000008,0,0,0,0,0,0,217305,0,0,0,0,100,0,0,0,0,0,840107606,0,450,0,0,0,0,0,1000000000,1,0,0,0,0
0,1,0,爆发敌人,0,0,0,0,0,0,0,0,300000008,0,0,0,0,0,0,217303,0,0,0,0,100,0,0,0,0,0,840107607,0,450,0,20,0,0,0,1000000000,1,0,0,0,0
3500,0,0,野性角鹿,0,0,0,3500,0,0,3500,0,200000001,0,0,0,0,0,0,251600,43275,0,3510,0,41,3500,0,0,0,3500,840107701,0,350,0,0,0,3510,0,43554942,1,3500,0,0,0
3500,0,0,淘气豆狸,0,0,0,3500,0,0,3500,0,200000001,0,0,0,0,23445,0,250600,0,0,1755,0,41,3500,0,0,0,3500,840107702,0,350,0,0,0,1755,0,47409643,1,3500,0,0,0
350,6,36,胡桃的暗影,38,4,0,350,584,0,350,0,200000001,0,0,0,0,0,0,602101,96317,0,3891,1,41,350,0,0,0,350,840107703,0,350,0,0,0,3819,59,39821462,37,350,0,0,0
350,6,3,茜里的暗影,39,21,0,350,0,0,350,0,200000001,0,0,0,0,140704,0,600601,0,840,2421,1,41,350,0,0,0,350,840107704,0,350,0,0,0,2817,153,36909669,37,350,0,0,0
3500,0,0,火焰法师,0,0,0,3500,0,0,3500,0,200000001,0,0,0,0,83745,0,259300,0,0,878,0,41,3500,0,0,0,3500,840107705,0,350,0,0,0,878,0,38313579,1,3500,0,0,0
3520,0,0,覆叶野猪,0,0,0,3520,0,0,3520,0,200000001,0,0,0,0,0,0,253100,45498,0,3530,0,41,3520,0,0,0,3520,840107801,0,352,0,0,0,3530,0,43724058,1,3520,0,0,0
3520,0,0,会动的剑士雕像,0,0,0,3520,0,0,3520,0,200000001,0,0,0,0,0,0,251000,50623,0,3530,0,41,3520,0,0,0,3520,840107802,0,352,0,0,0,5295,0,42464217,1,3520,0,0,0
3520,0,0,淘气豆狸,0,0,0,3520,0,0,3520,0,200000001,0,0,0,0,23424,0,250600,0,0,1765,0,41,3520,0,0,0,3520,840107803,0,352,0,0,0,1765,0,47659815,1,3520,0,0,0
352,5,12,空花（大江户）的暗影,29,20,0,352,0,0,352,0,200000001,0,0,0,0,70647,0,609501,0,154,4246,2,41,352,0,0,0,352,840107804,0,352,0,0,0,5481,219,40859610,37,352,0,0,0
352,6,5,雪菲的暗影,41,0,0,352,3059,0,352,0,200000001,0,0,0,0,0,0,606401,173943,0,827,1,54,352,0,0,0,352,840107805,0,352,0,0,0,695,30,35172624,37,352,0,0,0
3550,0,0,蓝色魔像,0,0,0,3550,0,0,3550,0,200000001,0,0,0,0,0,0,250800,41484,0,1780,0,41,3550,0,0,0,3550,840107901,0,355,0,0,0,7120,0,45328989,1,3550,0,0,0
3550,0,0,丛林守护者,0,0,0,3550,0,0,3550,0,200000001,0,0,0,0,0,0,251300,48842,0,2670,0,41,3550,0,0,0,3550,840107902,0,355,0,0,0,4450,0,44219243,1,3550,0,0,0
355,6,41,怜（新年）的暗影,47,4,0,355,743,0,355,0,200000001,0,0,0,0,0,0,608902,76098,13,3921,1,41,355,0,0,0,355,840107903,0,355,0,0,0,5637,62,41755194,37,355,0,0,0
355,6,2,真琴的暗影,59,0,0,355,3365,0,355,0,200000001,0,0,0,0,0,0,604301,184394,0,1029,1,66,355,0,0,0,355,840107904,0,355,0,0,0,793,43,35393530,37,355,0,0,0
3550,0,0,火蜥蜴,0,0,0,3550,0,0,3550,0,200000001,0,0,0,0,0,0,252500,150492,0,2670,0,41,3550,0,0,0,3550,840107905,0,355,0,0,0,2670,0,41446308,1,3550,0,0,0
50000,1,0,魔物植物·铃兰怪花,0,0,0,50000,0,0,0,0,300000008,0,0,0,0,66000,0,323700,0,0,1500,0,60,0,0,0,0,30000,840108001,0,367,0,0,0,1500,0,350000000,1,50000,0,0,0
600,1,0,爆发敌人,0,0,0,0,0,0,100,0,300000008,0,0,0,0,0,0,217300,0,0,0,0,100,0,0,9000,0,600,840108002,150,367,0,0,0,0,0,1000000000,1,0,0,0,0
0,1,0,爆发敌人,0,0,0,250,0,0,0,0,300000008,0,10,50,0,0,0,217301,0,0,0,0,100,0,0,0,0,0,840108003,0,367,0,0,0,0,0,1000000000,1,0,0,0,0
0,1,0,爆发敌人,0,0,0,0,0,0,0,0,300000008,0,0,5000,0,0,0,217302,0,0,0,0,100,0,0,0,0,0,840108004,0,367,0,5000,0,0,0,1000000000,1,0,0,0,0
3010,0,0,蜷旋金合欢,0,0,0,3010,0,0,3010,0,200000001,0,0,0,0,0,0,251900,352,0,845,0,42,3010,0,0,0,3010,850100101,0,301,0,0,0,1268,0,1900297,1,3010,0,0,0
301,6,113,宫子的暗影,18,4,0,301,281,0,301,0,200000001,0,0,0,0,0,0,600701,3637,0,2263,1,42,301,0,0,0,301,850100102,0,301,0,0,0,1396,44,1119441,32,301,0,0,0
3010,0,0,天使飞镖,0,0,0,3010,0,0,3010,0,200000001,0,0,0,0,0,0,253600,4169,0,634,0,42,3010,0,0,0,3010,850100103,0,301,0,0,0,951,0,1400000,1,3010,0,0,0
301,5,0,真步（灰姑娘）的暗影,18,29,0,301,0,0,301,0,200000001,0,0,0,0,6615,0,616001,0,819,437,1,42,301,0,0,0,301,850100104,0,301,0,0,0,1085,146,489369,32,301,0,0,0
3010,0,0,毒蝾螈,0,0,0,301,0,0,3010,0,200000001,0,0,0,0,0,0,259100,4880,0,211,0,42,3010,0,0,0,3010,850100105,0,301,0,0,0,317,0,1095612,1,3010,0,0,0
3010,0,0,树精,0,0,0,3010,0,0,3010,0,200000001,0,0,0,0,0,0,252000,5893,0,1208,0,42,3010,0,0,0,3010,850100201,0,301,0,0,0,1812,0,7247516,1,3010,0,0,0
3010,0,0,持盾哥布林,0,0,0,3010,0,0,3010,0,200000001,0,0,0,0,0,0,251200,6058,0,1510,0,42,3010,0,0,0,3010,850100202,0,301,0,0,0,1359,0,7266968,1,3010,0,0,0
301,6,29,望的暗影,25,4,0,301,565,0,301,0,200000001,0,0,0,0,0,0,602901,16082,0,2907,1,45,301,0,0,0,301,850100203,0,301,0,0,0,2242,49,5570944,32,301,0,0,0
3010,0,0,火焰啫喱怪,0,0,0,3010,0,0,3010,0,200000001,0,0,0,0,19533,0,252700,0,0,906,0,42,3010,0,0,0,3010,850100204,0,301,0,0,0,1359,0,6425912,1,3010,0,0,0
301,5,0,安的暗影,26,18,0,301,0,0,301,0,200000001,0,0,0,0,34681,0,609201,0,2083,417,1,42,301,0,0,0,301,850100205,0,301,0,0,0,520,45,3495190,32,301,0,0,0
3010,0,0,会动的剑士,0,0,0,3010,0,0,3010,0,200000001,0,0,0,0,0,0,251000,9240,0,1208,0,42,3010,0,0,0,3010,850100301,0,301,0,0,0,2718,0,8107009,1,3010,0,0,0
301,5,42,妮侬（大江户）的暗影,18,0,0,301,3001,0,301,0,200000001,0,0,0,0,0,0,609601,43493,0,480,1,53,301,0,0,0,301,850100302,0,301,0,0,0,425,40,4943218,32,301,0,0,0
301,5,24,千爱瑠的暗影,40,15,0,301,2391,0,301,0,200000001,0,0,0,0,0,0,610901,41661,0,771,1,62,301,0,0,0,301,850100303,0,301,0,0,0,579,20,4712786,32,301,0,0,0
3010,0,0,坚果射手,0,0,0,3010,0,0,3010,0,200000001,0,0,0,0,0,0,254200,1392,0,906,0,42,3010,0,0,0,3010,850100304,0,301,0,0,0,1359,0,7484529,1,3010,0,0,0
301,5,3,优衣（礼服）的暗影,19,21,0,301,0,0,301,0,200000001,0,0,0,0,28760,0,615601,0,505,1319,1,42,301,0,0,0,301,850100305,0,301,0,0,0,2198,2820,5384715,32,301,0,0,0
3020,0,0,上位兽人,0,0,0,3020,0,0,3020,0,200000001,0,0,0,0,0,0,252900,10151,0,909,0,42,3020,0,0,0,3020,850100401,0,302,0,0,0,2273,0,10835105,1,3020,0,0,0
3020,0,0,北海狮首领,0,0,0,3020,0,0,3020,0,200000001,0,0,0,0,0,0,250400,10701,0,1515,0,42,3020,0,0,0,3020,850100402,0,302,0,0,0,2273,0,9997588,1,3020,0,0,0
3020,0,0,蜷旋金合欢,0,0,0,3020,0,0,3020,0,200000001,0,0,0,0,0,0,251900,11120,0,1212,0,42,3020,0,0,0,3020,850100403,0,302,0,0,0,1818,0,10519747,1,3020,0,0,0
302,6,3,茜里的暗影,29,21,0,302,0,0,302,0,200000001,0,0,0,0,48534,0,600601,0,598,1340,1,42,302,0,0,0,302,850100404,0,302,0,0,0,1615,153,7664616,32,302,0,0,0
302,6,0,初音的暗影,29,16,0,302,0,0,302,0,200000001,0,0,0,0,57727,0,601201,0,2066,656,1,42,302,0,0,0,302,850100405,0,302,0,0,0,716,49,6711718,32,302,0,0,0
302,6,36,胡桃的暗影,28,4,0,302,365,0,302,0,200000001,0,0,0,0,0,0,602101,30135,0,2261,1,42,302,0,0,0,302,850100501,0,302,0,0,0,2244,59,9210472,32,302,0,0,0
3020,0,0,火蜥蜴,0,0,0,3020,0,0,3020,0,200000001,0,0,0,0,0,0,252500,36562,0,909,0,42,3020,0,0,0,3020,850100502,0,302,0,0,0,1364,0,10055348,1,3020,0,0,0
302,5,3,怜（万圣节）的暗影,28,0,0,302,1924,0,302,0,200000001,0,0,0,0,0,0,614001,54234,0,426,1,49,302,0,0,0,302,850100503,0,302,0,0,0,372,30,7689250,32,302,0,0,0
3020,0,0,流浪乌鸦,0,0,0,3020,0,0,3020,0,200000001,0,0,0,0,0,0,256100,47505,0,455,0,42,3020,0,0,0,3020,850100504,0,302,0,0,0,682,0,10402220,1,3020,0,0,0
3020,0,0,气球鸟,0,0,0,3020,0,0,3020,0,200000001,0,0,0,0,0,0,257600,1910,0,909,0,42,3020,0,0,0,3020,850100505,0,302,0,0,0,1364,906,9990709,1,3020,0,0,0
3020,0,200,小型哥布林,0,0,0,3020,0,0,3020,0,200000001,0,0,0,0,0,0,250300,11809,0,303,0,42,3020,0,0,0,3020,850100601,0,302,0,0,0,1364,0,14949743,1,3020,0,0,0
302,5,42,流夏的暗影,28,4,0,302,958,0,302,0,200000001,0,0,0,0,0,0,605601,23528,0,2170,1,42,302,0,0,0,302,850100602,0,302,0,0,0,2791,61,10344735,32,302,0,0,0
302,6,2,真琴的暗影,49,0,0,302,2461,0,302,0,200000001,0,0,0,0,0,0,604301,59263,0,623,1,66,302,0,0,0,302,850100603,0,302,0,0,0,483,43,9165209,32,302,0,0,0
302,6,2,惠理子的暗影,26,0,0,302,1928,0,302,0,200000001,0,0,0,0,0,0,602701,59745,0,567,1,42,302,0,0,0,302,850100604,0,302,0,0,0,503,30,9236106,32,302,0,0,0
3020,0,0,洞穴蜗牛,0,0,0,3020,0,0,3020,0,200000001,0,0,0,0,1552,0,256900,0,0,909,0,42,3020,0,0,0,3020,850100605,0,302,0,0,0,1364,906,11719494,1,3020,0,0,0
3030,0,0,会动的战士雕像,0,0,0,3030,0,0,3030,0,200000001,0,0,0,0,0,0,250900,11947,0,1824,0,42,3030,0,0,0,3030,850100701,0,303,0,0,0,1824,0,11615880,1,3030,0,0,0
3030,0,0,淘气豆狸,0,0,0,3030,0,0,3030,0,200000001,0,0,0,0,6021,0,250600,0,0,608,0,42,3030,0,0,0,3030,850100702,0,303,0,0,0,912,0,13822231,1,3030,0,0,0
303,5,72,纺希（万圣节）的暗影,17,4,0,303,957,0,303,0,200000001,0,0,0,0,0,0,613901,23031,0,2881,1,48,303,0,0,0,303,850100703,0,303,0,0,0,2023,44,10254721,32,303,0,0,0
303,6,3,茜里的暗影,29,21,0,303,0,0,303,0,200000001,0,0,0,0,48579,0,600601,0,598,1341,1,42,303,0,0,0,303,850100704,0,303,0,0,0,1616,153,9311816,32,303,0,0,0
3030,0,0,火焰法师,0,0,0,3030,0,0,3030,0,200000001,0,0,0,0,21719,0,259300,0,0,304,0,42,3030,0,0,0,3030,850100705,0,303,0,0,0,456,0,10241860,1,3030,0,0,0
3030,0,0,蓝色魔像,0,0,0,3030,0,0,3030,0,200000001,0,0,0,0,0,0,250800,9870,0,608,0,42,3030,0,0,0,3030,850100801,0,303,0,0,0,3648,0,13090231,1,3030,0,0,0
3030,0,0,树妖,0,0,0,3030,0,0,3030,0,200000001,0,0,0,0,0,0,251800,11396,0,1216,0,42,3030,0,0,0,3030,850100802,0,303,0,0,0,1824,0,12217618,1,3030,0,0,0
3030,0,0,锤钳蟹,0,0,0,3030,0,0,3030,0,200000001,0,0,0,0,0,0,253000,35723,0,912,0,42,3030,0,0,0,3030,850100803,0,303,0,0,0,1368,0,11340759,1,3030,0,0,0
303,5,3,怜（万圣节）的暗影,28,0,0,303,1924,0,303,0,200000001,0,0,0,0,0,0,614001,54269,0,427,1,49,303,0,0,0,303,850100804,0,303,0,0,0,373,30,8874769,32,303,0,0,0
303,5,3,栞（魔法少女）的暗影,33,0,0,303,2161,0,303,0,200000001,0,0,0,0,0,0,612301,52549,0,508,1,65,303,0,0,0,303,850100805,0,303,0,0,0,701,30,7691807,32,303,0,0,0
3030,0,0,丛林守护者,0,0,0,3030,0,0,3030,0,200000001,0,0,0,0,0,0,251300,11671,0,912,0,42,3030,0,0,0,3030,850100901,0,303,0,0,0,2280,0,12793118,1,3030,0,0,0
3030,0,0,淘气豆狸,0,0,0,3030,0,0,3030,0,200000001,0,0,0,0,6021,0,250600,0,0,608,0,42,3030,0,0,0,3030,850100902,0,303,0,0,0,912,0,14170269,1,3030,0,0,0
303,6,21,佩可莉姆的暗影,26,5,0,303,493,0,303,0,200000001,0,0,0,0,0,0,605802,24154,0,2495,1,42,303,0,0,0,303,850100903,0,303,0,0,0,2314,140,11294355,32,303,0,0,0
303,6,0,凯露的暗影,29,17,0,303,0,0,303,0,200000001,0,0,0,0,60406,0,606001,0,2330,470,1,42,303,0,0,0,303,850100904,0,303,0,0,0,590,45,8750026,32,303,0,0,0
3030,0,0,巨蜥幼崽,0,0,0,3030,0,0,3030,0,200000001,0,0,0,0,50346,0,258200,0,0,304,0,42,3030,0,0,0,3030,850100905,0,303,0,0,0,456,0,11865783,1,3030,0,0,0
0,1,0,针刺攀缘花,70,0,0,5000,0,0,0,0,300000008,0,0,0,0,0,0,300606,40000,0,700,0,60,0,0,0,0,800,850101001,0,310,0,0,0,750,0,155000000,1,700,0,0,0
125,1,0,爆发敌人,0,0,0,0,0,0,100,0,300000008,0,0,0,0,0,0,217300,0,0,0,0,100,0,0,5000,0,125,850101002,150,310,0,0,0,0,0,1000000000,1,0,0,0,0
0,1,0,爆发敌人,0,0,0,250,0,0,0,0,300000008,0,0,0,0,0,0,217301,0,0,0,0,100,0,0,0,0,0,850101003,0,310,0,0,0,0,0,1000000000,1,0,0,0,0
0,1,0,爆发敌人,0,0,0,0,0,0,0,0,300000008,0,0,0,0,0,0,217302,0,0,0,0,100,0,0,0,0,0,850101004,8000,310,0,0,0,0,0,1000000000,1,0,0,0,0
304,5,72,纺希（万圣节）的暗影,17,4,0,304,957,0,304,0,200000001,0,0,0,0,0,0,613901,26867,0,2937,1,48,304,0,0,0,304,850101101,0,304,0,0,0,2024,44,11090543,32,304,0,0,0
304,5,24,千爱瑠的暗影,40,15,0,304,2391,0,304,0,200000001,0,0,0,0,0,0,610901,59923,0,788,1,62,304,0,0,0,304,850101102,0,304,0,0,0,612,20,8995425,32,304,0,0,0
3040,0,0,锤钳蟹,0,0,0,3040,0,0,3040,0,200000001,0,0,0,0,0,0,253000,39024,0,915,0,42,3040,0,0,0,3040,850101103,0,304,0,0,0,1373,0,12232671,1,3040,0,0,0
3040,0,0,女低音鸟,0,0,0,3040,0,0,3040,0,200000001,0,0,0,0,0,0,254700,1114,0,915,0,42,3040,0,0,0,3040,850101104,0,304,0,0,0,1373,912,13175785,1,3040,0,0,0
3040,0,0,海马骑士,0,0,0,3040,0,0,3040,0,200000001,0,0,0,0,0,0,256500,25689,0,458,0,42,3040,0,0,0,3040,850101105,0,304,0,0,0,687,0,12570912,1,3040,0,0,0
3040,0,0,魔像,0,0,0,3040,0,0,3040,0,200000001,0,0,0,0,0,0,250700,10760,0,2440,0,42,3040,0,0,0,3040,850101201,0,304,0,0,0,915,0,13659213,1,3040,0,0,0
3040,0,200,小型哥布林,0,0,0,3040,0,0,3040,0,200000001,0,0,0,0,0,0,250300,13018,0,305,0,42,3040,0,0,0,3040,850101202,0,304,0,0,0,1373,0,15914411,1,3040,0,0,0
304,5,13,美冬（工作服）的暗影,29,0,0,304,1287,0,304,0,200000001,0,0,0,0,0,0,616901,55133,0,1135,1,42,304,0,0,0,304,850101203,0,304,0,0,0,967,35,9734325,32,304,0,0,0
304,5,10,智（魔法少女）的暗影,30,0,0,304,2110,0,304,0,200000001,0,0,0,0,0,0,614301,61945,1230,510,1,71,304,0,0,0,304,850101204,0,304,0,0,0,441,36,9246903,32,304,0,0,0
3040,0,0,狱火骷髅,0,0,0,3040,0,0,3040,0,200000001,0,0,0,0,28668,0,258900,0,0,305,0,42,3040,0,0,0,3040,850101205,0,304,0,0,0,458,0,11713037,1,3040,0,0,0
3040,0,0,上位兽人,0,0,0,3040,0,0,3040,0,200000001,0,0,0,0,0,0,252900,11216,0,915,0,42,3040,0,0,0,3040,850101301,0,304,0,0,0,2288,0,14752075,1,3040,0,0,0
304,6,26,纯的暗影,30,5,0,304,536,0,304,0,200000001,0,0,0,0,0,0,604701,27758,0,2606,1,42,304,0,0,0,304,850101302,0,304,0,0,0,3095,69,12805899,32,304,0,0,0
304,5,18,嘉夜（时间旅行）的暗影,39,15,0,304,2025,0,304,0,200000001,0,0,0,0,0,0,616601,61818,0,648,1,55,304,0,0,0,304,850101303,0,304,0,0,0,582,30,10445679,32,304,0,0,0
3040,0,0,美声鸟人,0,0,0,3040,0,0,3040,0,200000001,0,0,0,0,0,0,253500,40528,0,915,0,42,3040,0,0,0,3040,850101304,0,304,0,0,0,1373,0,13408494,1,3040,0,0,0
304,5,40,咲恋（夏日）的暗影,20,4,0,304,724,0,304,0,200000001,0,0,0,0,0,0,610301,45252,0,1748,1,42,304,0,0,0,304,850101305,0,304,0,0,0,1733,59,11170159,32,304,0,0,0
3050,0,0,魔像,0,0,0,3050,0,0,3050,0,200000001,0,0,0,0,0,0,250700,10763,0,2448,0,42,3050,0,0,0,3050,850101401,0,305,0,0,0,918,0,14376792,1,3050,0,0,0
3050,0,0,树妖,0,0,0,3050,0,0,3050,0,200000001,0,0,0,0,0,0,251800,12572,0,1224,0,42,3050,0,0,0,3050,850101402,0,305,0,0,0,1836,0,14069790,1,3050,0,0,0
305,5,3,克莉丝提娜（圣诞节）的暗影,27,1,0,305,2062,0,305,0,200000001,0,0,0,0,0,0,611502,66792,0,488,1,44,305,0,0,0,305,850101403,0,305,0,0,0,416,30,10427896,32,305,0,0,0
305,5,28,望（圣诞节）的暗影,20,4,0,305,652,0,305,0,200000001,0,0,0,0,0,0,611602,34672,0,2804,1,42,305,0,0,0,305,850101404,0,305,0,0,0,1918,114,11154680,32,305,0,0,0
3050,0,0,槌子蛇,0,0,0,3050,0,0,3050,0,200000001,0,0,0,0,0,0,255000,15619,0,765,0,42,3050,0,0,0,3050,850101405,0,305,0,0,0,1148,0,12871606,1,3050,0,0,0
3050,0,0,树精,0,0,0,3050,0,0,3050,0,200000001,0,0,0,0,0,0,252000,12423,0,1224,0,42,3050,0,0,0,3050,850101501,0,305,0,0,0,1836,0,14076422,1,3050,0,0,0
3050,0,0,持盾哥布林,0,0,0,3050,0,0,3050,0,200000001,0,0,0,0,0,0,251200,12722,0,1530,0,42,3050,0,0,0,3050,850101502,0,305,0,0,0,1377,0,14096922,1,3050,0,0,0
305,6,21,佩可莉姆的暗影,26,5,0,305,493,0,305,0,200000001,0,0,0,0,0,0,605802,28176,0,2544,1,42,305,0,0,0,305,850101503,0,305,0,0,0,2358,141,12639773,32,305,0,0,0
305,6,0,凯露（夏日）的暗影,34,18,0,305,0,0,305,0,200000001,0,0,0,0,63934,0,607801,0,2394,518,1,42,305,0,0,0,305,850101504,0,305,0,0,0,609,45,10290033,32,305,0,0,0
3050,0,0,魔杖智螺,0,0,0,3050,0,0,3050,0,200000001,0,0,0,0,26036,0,259600,0,0,306,0,42,3050,0,0,0,3050,850101505,0,305,0,0,0,459,0,12056020,1,3050,0,0,0
3050,0,0,上位兽人,0,0,0,3050,0,0,3050,0,200000001,0,0,0,0,0,0,252900,11219,0,918,0,42,3050,0,0,0,3050,850101601,0,305,0,0,0,2295,0,15191581,1,3050,0,0,0
305,5,0,安的暗影,26,18,0,305,0,0,305,0,200000001,0,0,0,0,73397,0,609201,0,2108,428,1,42,305,0,0,0,305,850101602,0,305,0,0,0,532,45,10403725,32,305,0,0,0
305,6,3,美里的暗影,29,21,0,305,0,0,305,0,200000001,0,0,0,0,50313,0,601501,0,572,1457,1,42,305,0,0,0,305,850101603,0,305,0,0,0,1787,2060,11658054,32,305,0,0,0
3050,0,0,小恶魔,0,0,0,3050,0,0,3050,0,200000001,0,0,0,0,24658,0,257300,0,0,459,0,42,3050,0,0,0,3050,850101604,0,305,0,0,0,689,0,14138727,1,3050,0,0,0
305,5,0,露娜的暗影,24,18,0,305,0,0,305,0,200000001,0,0,0,0,68214,0,611401,0,2103,374,1,42,305,0,0,0,305,850101605,0,305,0,0,0,501,60,10265529,32,305,0,0,0
306,5,12,空花（黑暗）的暗影,15,20,0,306,0,0,306,0,200000001,0,0,0,0,31889,0,619101,0,132,2707,1,42,306,0,0,0,306,850101701,0,306,0,0,0,2170,86,12484251,32,306,0,0,0
306,6,0,伊莉亚的暗影,24,17,0,306,0,0,306,0,200000001,0,0,0,0,76669,0,604401,0,2255,482,1,42,306,0,0,0,306,850101702,0,306,0,0,0,645,60,10763761,32,306,0,0,0
3060,0,0,淘气恶魔,0,0,0,3060,0,0,3060,0,200000001,0,0,0,0,49042,0,256300,0,0,461,0,42,3060,0,0,0,3060,850101703,0,306,0,0,0,691,0,13853276,1,3060,0,0,0
3060,0,0,洞穴蜗牛,0,0,0,3060,0,0,3060,0,200000001,0,0,0,0,1709,0,256900,0,0,921,0,42,3060,0,0,0,3060,850101704,0,306,0,0,0,1382,918,13852556,1,3060,0,0,0
3060,0,0,巨蜥幼崽,0,0,0,3060,0,0,3060,0,200000001,0,0,0,0,53971,0,258200,0,0,307,0,42,3060,0,0,0,3060,850101705,0,306,0,0,0,461,0,13856844,1,3060,0,0,0
3060,0,0,蓝色魔像,0,0,0,3060,0,0,3060,0,200000001,0,0,0,0,0,0,250800,10916,0,614,0,42,3060,0,0,0,3060,850101801,0,306,0,0,0,3684,0,15599372,1,3060,0,0,0
3060,0,0,尖刺大螃蟹,0,0,0,3060,0,0,3060,0,200000001,0,0,0,0,0,0,250100,12896,0,1228,0,42,3060,0,0,0,3060,850101802,0,306,0,0,0,1842,0,14675500,1,3060,0,0,0
306,5,20,可可萝（礼服）的暗影,22,0,0,306,2811,0,306,0,200000001,0,0,0,0,0,0,615501,61407,0,529,1,80,306,0,0,0,306,850101803,0,306,0,0,0,492,25,10925580,32,306,0,0,0
306,5,3,伊绪（黑暗）的暗影,18,28,0,306,0,0,306,0,200000001,0,0,0,0,55220,0,619001,0,876,1165,1,42,306,0,0,0,306,850101804,0,306,0,0,0,1388,158,11091655,32,306,0,0,0
3060,0,0,流浪乌鸦,0,0,0,3060,0,0,3060,0,200000001,0,0,0,0,0,0,256100,51832,0,461,0,42,3060,0,0,0,3060,850101805,0,306,0,0,0,691,0,14115521,1,3060,0,0,0
3060,0,0,会动的剑士,0,0,0,3060,0,0,3060,0,200000001,0,0,0,0,0,0,251000,13330,0,1228,0,42,3060,0,0,0,3060,850101901,0,306,0,0,0,2763,0,14523450,1,3060,0,0,0
306,6,17,矛依未的暗影,35,0,0,306,2267,0,306,0,200000001,0,0,0,0,0,0,606101,67028,0,628,1,80,306,0,0,0,306,850101902,0,306,0,0,0,587,25,11790591,32,306,0,0,0
306,5,20,千爱瑠（圣学祭）的暗影,39,15,0,306,2127,0,306,0,200000001,0,0,0,0,0,0,616301,62688,0,695,1,60,306,0,0,0,306,850101903,0,306,0,0,0,490,30,10785905,32,306,0,0,0
3060,0,0,洞穴猿人,0,0,0,3060,0,0,3060,0,200000001,0,0,0,0,0,0,256800,52138,0,461,0,42,3060,0,0,0,3060,850101904,0,306,0,0,0,691,0,14259607,1,3060,0,0,0
3060,0,0,鬼灯草虫,0,0,0,3060,0,0,3060,0,200000001,0,0,0,0,0,0,258300,27826,0,614,0,42,3060,0,0,0,3060,850101905,0,306,0,0,0,921,918,14779943,1,3060,0,0,0
0,1,0,幽灵领主,130,0,0,5000,0,0,0,0,300000008,0,0,0,0,6000,0,304808,0,0,1400,0,60,0,0,0,0,5000,850102001,0,313,0,0,0,1400,0,152000000,1,5000,0,0,0
175,1,0,爆发敌人,0,0,0,0,0,0,100,0,300000008,0,0,0,0,0,0,217300,0,0,0,0,100,0,0,5000,0,175,850102002,150,313,0,0,0,0,0,1000000000,1,0,0,0,0
0,1,0,爆发敌人,0,0,0,250,0,0,0,0,300000008,0,0,0,0,0,0,217301,0,0,0,0,100,0,0,0,0,0,850102003,0,313,0,0,0,0,0,1000000000,1,0,0,0,0
0,1,0,爆发敌人,0,0,0,0,0,0,0,0,300000008,0,0,0,0,0,0,217302,0,0,0,0,100,0,0,3000,0,0,850102004,0,313,0,0,0,0,0,1000000000,1,0,0,0,0
3070,0,0,魔像,0,0,0,3070,0,0,3070,0,200000001,0,0,0,0,0,0,250700,12341,0,2464,0,42,3070,0,0,0,3070,850102101,0,307,0,0,0,924,0,14547418,1,3070,0,0,0
3070,0,0,会动的战士雕像,0,0,0,3070,0,0,3070,0,200000001,0,0,0,0,0,0,250900,15048,0,1848,0,42,3070,0,0,0,3070,850102102,0,307,0,0,0,1848,0,13665857,1,3070,0,0,0
307,6,21,佩可莉姆的暗影,26,5,0,307,499,0,307,0,200000001,0,0,0,0,0,0,605802,34097,0,2592,1,42,307,0,0,0,307,850102103,0,307,0,0,0,2403,141,12629571,32,307,0,0,0
307,5,0,安＆古蕾雅的暗影,24,17,0,307,0,0,307,0,200000001,0,0,0,0,68288,0,681001,0,2129,412,0,42,307,0,0,0,307,850102104,0,307,0,0,0,568,45,9903656,32,307,0,0,0
3070,0,0,火焰法师,0,0,0,3070,0,0,3070,0,200000001,0,0,0,0,25826,0,259300,0,0,308,0,42,3070,0,0,0,3070,850102105,0,307,0,0,0,462,0,12283412,1,3070,0,0,0
