class_id,action_value_1,action_type,action_detail_1,action_id,action_value_4,target_assignment,action_detail_2,action_detail_3,target_count,target_range,description,target_area,action_value_6,target_type,level_up_disp,action_value_5,target_number,action_value_3,action_value_2,action_value_7
1,600.0,3,3,314704304,0.0,1,0,0,99,2160,,2,0.0,3,,0.0,0,1500.0,0.0,0.0
1,0.0,15,2,314704401,0.0,2,610112707,1,1,-1,,1,400.0,7,,1.0,0,1.0,-1.0,400.0
1,0.0,15,2,314704402,0.0,2,610112708,1,1,-1,,1,400.0,7,,1.0,0,1.0,-1.0,400.0
1,0.0,15,2,314704403,0.0,2,610112709,1,1,-1,,1,400.0,7,,1.0,0,1.0,-1.0,400.0
1,0.0,15,2,314704404,0.0,2,610112710,1,1,-1,,1,400.0,7,,1.0,0,1.0,-1.0,400.0
1,600.0,3,3,314704405,0.0,1,0,0,99,2160,,2,0.0,3,,0.0,0,1500.0,0.0,0.0
1,0.0,15,2,314704501,0.0,2,610112504,1,1,-1,,1,400.0,7,,1.0,0,1.0,-1.0,400.0
1,400.0,3,3,314704502,0.0,1,0,0,99,2160,,2,0.0,3,,0.0,0,1000.0,0.0,0.0
1,2.0,10,10,314704503,90.0,2,1,0,1,3000,,1,0.0,7,,0.0,0,0.0,20.0,0.0
1,0.0,15,2,314704601,0.0,2,610112514,1,1,-1,,1,400.0,7,,1.0,0,1.0,-1.0,400.0
1,400.0,3,3,314704602,0.0,1,0,0,99,2160,,2,0.0,3,,0.0,0,1000.0,0.0,0.0
1,2.0,10,10,314704603,90.0,2,1,0,1,3000,,1,0.0,7,,0.0,0,0.0,25.0,0.0
1,0.0,15,2,314704701,0.0,2,610112524,1,1,-1,,1,400.0,7,,1.0,0,1.0,-1.0,400.0
1,400.0,3,3,314704702,0.0,1,0,0,99,2160,,2,0.0,3,,0.0,0,1000.0,0.0,0.0
1,2.0,10,10,314704703,90.0,2,1,0,1,3000,,1,0.0,7,,0.0,0,0.0,30.0,0.0
1,100.0,17,7,314704801,0.0,2,0,0,1,0,,3,0.0,7,,0.0,0,90.0,0.0,0.0
1,1.0,10,1020,314704802,90.0,2,0,0,1,0,,3,0.0,7,,0.0,0,0.0,50.0,1.0
1,1.0,10,1040,314704803,90.0,2,0,0,1,0,,3,0.0,7,,0.0,0,0.0,50.0,1.0
1,90.0,13,1,314704804,0.0,1,0,0,99,2160,,3,0.0,3,,0.0,0,100.0,0.0,0.0
1,100.0,17,7,314704901,0.0,2,0,0,1,0,,3,0.0,7,,0.0,0,90.0,0.0,0.0
1,1.0,10,1020,314704902,90.0,2,0,0,1,0,,3,0.0,7,,0.0,0,0.0,30.0,1.0
1,1.0,10,1040,314704903,90.0,2,0,0,1,0,,3,0.0,7,,0.0,0,0.0,50.0,1.0
1,90.0,13,1,314704904,0.0,1,0,0,99,2160,,3,0.0,3,,0.0,0,100.0,0.0,0.0
1,1.0,28,710,314800101,0.0,2,314800102,314800103,1,-1,,3,0.0,24,,0.0,0,0.0,2.0,0.0
1,0.0,1,1,314800102,0.0,1,0,0,99,3000,,3,0.0,3,,0.0,0,1.1,0.0,0.0
1,0.0,1,1,314800103,0.0,1,0,0,99,3000,,3,0.0,3,,0.0,0,2.3,0.0,0.0
1,1.0,28,710,314800201,0.0,2,314800202,314800204,1,-1,,3,0.0,24,,0.0,0,0.0,2.0,0.0
1,2.0,10,21,314800202,10.0,1,1,0,99,-1,,3,0.0,3,,0.0,0,0.0,20.0,0.0
1,0.0,1,1,314800203,0.0,1,0,0,99,-1,,3,0.0,3,,0.0,0,1.0,0.0,0.0
1,2.0,10,21,314800204,10.0,1,1,0,99,-1,,3,0.0,3,,0.0,0,0.0,70.0,0.0
1,0.0,1,1,314800205,0.0,1,0,0,99,-1,,3,0.0,3,,0.0,0,1.8,0.0,0.0
1,0.0,1,1,314800301,0.0,1,0,0,1,3000,,3,0.0,3,,0.0,0,2.8,0.0,0.0
1,100.0,17,9,314800401,0.0,2,0,0,1,0,,1,0.0,7,,0.0,0,10.0,0.0,0.0
1,1.0,10,21,314800402,90.0,2,2,0,1,0,,1,0.0,7,,0.0,0,0.0,50.0,0.0
1,1.0,10,41,314800403,90.0,2,2,0,1,0,,1,0.0,7,,0.0,0,0.0,50.0,0.0
1,100.0,17,9,314800501,0.0,2,0,0,1,0,,1,0.0,7,,0.0,0,10.0,0.0,0.0
1,1.0,10,21,314800502,90.0,2,2,0,1,0,,1,0.0,7,,0.0,0,0.0,50.0,0.0
1,1.0,10,41,314800503,90.0,2,2,0,1,0,,1,0.0,7,,0.0,0,0.0,50.0,0.0
1,0.5,92,0,314801101,0.0,1,0,0,99,3000,,3,0.0,3,,0.0,0,0.0,0.0,0.0
1,1.0,28,710,314801102,0.0,2,314801103,314801104,1,-1,,3,0.0,24,,0.0,0,0.0,2.0,0.0
1,3000.0,1,1,314801103,0.0,1,0,0,99,3000,,3,0.0,3,,0.0,0,1.0,0.0,0.0
1,10000.0,1,1,314801104,0.0,1,0,0,99,3000,,3,0.0,3,,0.0,0,5.0,0.0,0.0
1,0.5,92,0,314801201,0.0,1,0,0,99,-1,,3,0.0,3,,0.0,0,0.0,0.0,0.0
1,1.0,28,710,314801202,0.0,2,314801203,314801205,1,-1,,3,0.0,24,,0.0,0,0.0,2.0,0.0
1,2.0,10,21,314801203,20.0,1,1,0,99,-1,,3,0.0,3,,0.0,0,0.0,15.0,0.0
1,0.0,1,1,314801204,0.0,1,0,0,99,-1,,3,0.0,3,,0.0,0,1.0,0.0,0.0
1,2.0,10,21,314801205,20.0,1,1,0,99,-1,,3,0.0,3,,0.0,0,0.0,25.0,0.0
1,0.0,1,1,314801206,0.0,1,0,0,99,-1,,3,0.0,3,,0.0,0,2.5,0.0,0.0
1,0.5,92,0,314801301,0.0,1,0,0,1,3000,,3,0.0,3,,0.0,0,0.0,0.0,0.0
1,0.0,1,1,314801302,0.012,1,0,0,1,3000,,3,0.0,3,,0.0,0,0.0,10.0,0.0
1,100.0,17,9,314801401,0.0,2,0,0,1,0,,1,0.0,7,,0.0,0,10.0,0.0,0.0
1,2.0,10,21,314801402,90.0,2,2,0,1,0,,1,0.0,7,,0.0,0,0.01,70.0,0.0
1,2.0,10,41,314801403,90.0,2,2,0,1,0,,1,0.0,7,,0.0,0,0.01,70.0,0.0
1,120.0,22,1,314801501,0.0,2,31480502,0,1,0,,3,0.0,7,,0.0,0,0.0,0.0,0.0
1,1.0,10,91,314801502,90.0,1,1,0,99,-1,,3,0.0,3,,0.0,0,0.0,90.0,0.0
1,0.5,92,0,314801601,0.0,1,0,0,99,-1,,3,0.0,3,,0.0,0,0.0,0.0,0.0
1,1.0,28,710,314801602,0.0,2,314801603,314801605,1,-1,,3,0.0,24,,0.0,0,0.0,2.0,0.0
1,2.0,10,21,314801603,10.0,1,1,0,99,-1,,3,0.0,3,,0.0,0,0.0,15.0,0.0
1,0.0,1,1,314801604,0.0,1,0,0,99,-1,,3,0.0,3,,0.0,0,4.0,0.0,0.0
1,2.0,10,21,314801605,10.0,1,1,0,99,-1,,3,0.0,3,,0.0,0,0.0,25.0,0.0
1,0.0,1,1,314801606,0.0,1,0,0,99,-1,,3,0.0,3,,0.0,0,4.0,0.0,0.0
1,100.0,17,9,314801701,0.0,2,0,0,1,0,,1,0.0,7,,0.0,0,10.0,0.0,0.0
1,2.0,10,21,314801702,90.0,2,2,0,1,0,,1,0.0,7,,0.0,0,0.01,70.0,0.0
1,2.0,10,41,314801703,90.0,2,2,0,1,0,,1,0.0,7,,0.0,0,0.01,70.0,0.0
1,100.0,17,7,314801801,0.0,2,0,0,1,0,,3,0.0,7,,0.0,0,90.0,0.0,0.0
1,1.0,10,1020,314801802,90.0,2,0,0,1,0,,3,0.0,7,,0.0,0,0.0,50.0,1.0
1,1.0,10,1040,314801803,90.0,2,0,0,1,0,,3,0.0,7,,0.0,0,0.0,50.0,1.0
1,0.5,92,0,314801901,0.0,1,0,0,99,3000,,3,0.0,3,,0.0,0,0.0,0.0,0.0
1,10000.0,1,1,314801902,0.0,1,0,0,99,3000,,3,0.0,3,,0.0,0,5.0,0.0,0.0
1,0.5,92,0,314900101,0.0,1,0,0,99,3000,,3,0.0,3,,0.0,0,0.0,0.0,0.0
1,55.0,46,1,314900102,0.0,1,1,0,99,3000,,3,0.0,3,,0.0,0,0.0,0.0,0.0
1,1800.0,3,3,314900103,0.0,1,0,0,99,3000,,3,0.0,3,,0.0,0,1250.0,0.0,0.0
1,0.5,92,0,314900201,0.0,1,0,0,99,3000,,3,0.0,3,,0.0,0,0.0,0.0,0.0
1,10.0,46,1,314900202,0.0,1,1,0,99,3000,,3,0.0,3,,0.0,0,0.0,0.0,0.0
1,100.0,17,11,314900301,0.0,2,0,0,1,0,,1,0.0,7,,0.0,0,0.0,0.0,0.0
1,2.0,10,21,314900302,90.0,2,1,1,1,0,,1,0.0,7,,0.0,0,0.0,2000.0,0.0
1,2.0,10,41,314900303,90.0,2,1,1,1,0,,1,0.0,7,,0.0,0,0.0,2000.0,0.0
1,180.0,22,1,314900304,0.0,2,31490102,0,1,0,,1,0.0,7,,0.0,0,0.0,0.0,0.0
1,40.0,63,0,314900401,0.0,2,314900402,314900403,1,0,,3,0.0,7,,0.0,0,7000000.0,5.0,0.0
1,120.0,48,1,314900402,0.0,2,2,0,1,0,,1,0.0,7,,50.0,0,0.0,0.0,0.0
1,500000.0,9,2,314900403,0.0,2,0,0,1,0,,1,0.0,7,,0.0,0,40.5,0.0,0.0
1,1.0,8,1,314900501,0.0,2,0,0,1,0,,1,0.0,7,,1.0,0,90.0,0.0,0.0
1,100.0,17,9,314900601,0.0,2,0,0,1,0,,1,0.0,7,,0.0,0,90.0,0.0,0.0
1,1.0,10,21,314900602,0.0,2,2,0,1,0,,1,0.0,7,,0.0,0,0.0,25.0,0.0
1,1.0,10,41,314900603,0.0,2,2,0,1,0,,1,0.0,7,,0.0,0,0.0,25.0,0.0
1,100.0,17,9,314900701,0.0,2,0,0,1,0,,1,0.0,7,,0.0,0,90.0,0.0,0.0
1,1.0,10,21,314900702,0.0,2,2,0,1,0,,1,0.0,7,,0.0,0,0.0,25.0,0.0
1,1.0,10,41,314900703,0.0,2,2,0,1,0,,1,0.0,7,,0.0,0,0.0,25.0,0.0
1,100.0,17,9,314900801,0.0,2,0,0,1,0,,1,0.0,7,,0.0,0,90.0,0.0,0.0
1,1.0,10,21,314900802,0.0,2,2,0,1,0,,1,0.0,7,,0.0,0,0.0,25.0,0.0
1,1.0,10,41,314900803,0.0,2,2,0,1,0,,1,0.0,7,,0.0,0,0.0,25.0,0.0
1,100.0,17,9,314900901,0.0,2,0,0,1,0,,1,0.0,7,,0.0,0,90.0,0.0,0.0
1,1.0,10,21,314900902,0.0,2,2,0,1,0,,1,0.0,7,,0.0,0,0.0,25.0,0.0
1,1.0,10,41,314900903,0.0,2,2,0,1,0,,1,0.0,7,,0.0,0,0.0,25.0,0.0
1,100.0,17,9,314901001,0.0,2,0,0,1,0,,1,0.0,7,,0.0,0,90.0,0.0,0.0
1,1.0,10,21,314901002,0.0,2,2,0,1,0,,1,0.0,7,,0.0,0,0.0,25.0,0.0
1,1.0,10,41,314901003,0.0,2,2,0,1,0,,1,0.0,7,,0.0,0,0.0,25.0,0.0
1,100.0,17,7,314901101,0.0,2,0,0,1,0,,3,0.0,7,,0.0,0,90.0,0.0,0.0
1,100000.0,73,3,314901102,0.0,2,0,0,1,0,,3,0.0,7,,850000.0,0,90.0,0.0,0.0
1,1.0,10,1020,314901103,90.0,2,0,0,1,0,,3,0.0,7,,0.0,0,0.0,50.0,1.0
1,1.0,10,1040,314901104,90.0,2,0,0,1,0,,3,0.0,7,,0.0,0,0.0,50.0,1.0
1,0.5,92,0,315000101,0.0,1,0,0,99,3000,,3,0.0,3,,0.0,0,0.0,0.0,0.0
1,0.0,46,2,315000102,0.0,1,1,0,99,3000,,3,0.0,3,,0.0,0,0.0,1.0,0.0
1,0.5,92,0,315000201,0.0,1,0,0,99,3000,,3,0.0,3,,0.0,0,0.0,0.0,0.0
1,50.0,1,1,315000202,0.0,1,0,0,99,3000,,3,0.0,3,,0.0,0,1.0,50.0,0.0
1,0.0,8,7,315000203,0.0,1,0,0,99,3000,,3,0.0,3,,0.0,0,3.0,0.0,0.0
1,0.5,92,0,315000301,0.0,1,0,0,99,600,,1,0.0,3,,0.0,0,0.0,0.0,0.0
1,50.0,1,1,315000302,0.0,1,0,0,99,600,,1,0.0,3,,0.0,0,1.0,50.0,0.0
1,450.0,3,3,315000303,0.0,1,0,0,99,600,,1,0.0,3,,0.0,0,750.0,0.0,0.0
1,100.0,17,3,315000401,0.0,0,0,0,0,0,,0,0.0,0,,0.0,0,7.8,0.0,0.0
1,1.5,8,2,315000402,0.0,2,0,0,1,-1,,3,0.0,7,,0.0,0,90.0,0.0,0.0
1,1.0,10,10,315000403,90.0,2,1,0,1,-1,,3,0.0,7,,0.0,0,0.0,20000.0,0.0
1,180.0,22,1,315000404,0.0,2,31500202,0,1,0,,1,0.0,7,,0.0,0,0.0,0.0,0.0
1,0.5,92,0,315000501,0.0,1,0,0,1,3000,,1,0.0,3,,0.0,0,0.0,0.0,0.0
1,25.0,46,1,315000502,0.0,1,1,0,1,3000,,1,0.0,3,,0.0,0,0.0,0.0,0.0
1,90.0,21,1,315000601,0.0,2,0,0,1,0,,3,0.0,7,,0.0,0,0.0,0.0,0.0
1,100.0,17,7,315000701,0.0,2,0,0,1,0,,3,0.0,7,,0.0,0,90.0,0.0,0.0
1,100000.0,73,3,315000702,0.0,2,0,0,1,0,,3,0.0,7,,850000.0,0,90.0,0.0,0.0
1,1.0,10,1020,315000703,90.0,2,0,0,1,0,,3,0.0,7,,0.0,0,0.0,50.0,1.0
1,1.0,10,1040,315000704,90.0,2,0,0,1,0,,3,0.0,7,,0.0,0,0.0,50.0,1.0
1,100.0,17,7,315000801,0.0,2,0,0,1,0,,3,0.0,7,,0.0,0,90.0,0.0,0.0
1,90.0,21,1,315000802,0.0,2,0,0,1,0,,3,0.0,7,,0.0,0,0.0,0.0,0.0
1,1.0,10,10,315000901,90.0,2,1,0,1,-1,,3,0.0,7,,0.0,0,0.0,5000.0,0.0
1,7.0,26,315001002,315001001,0.0,2,1,0,1,3000,,3,0.0,7,,0.0,0,0.0,0.001,0.0
1,5.0,46,1,315001002,0.0,1,1,0,1,3000,,1,0.0,3,,0.0,0,0.0,0.0,0.0
1,0.5,92,0,315001101,0.0,1,0,0,99,3000,,3,0.0,3,,0.0,0,0.0,0.0,0.0
1,7.0,26,315001103,315001102,0.0,2,1,0,1,3000,,3,0.0,7,,0.0,0,0.0,0.001,0.0
1,40.0,46,2,315001103,0.0,1,1,0,99,3000,,3,0.0,3,,0.0,0,0.0,0.0,0.0
1,1.0,10,10,315001104,90.0,2,1,0,1,-1,,3,0.0,7,,0.0,0,0.0,20000.0,0.0
1,100.0,49,10,315003101,0.0,1,0,0,99,3000,,3,0.0,3,,0.0,0,0.0,0.0,0.0
1,0.0,46,1,315003102,0.0,1,1,100,99,3000,,3,0.0,3,,0.0,0,0.0,0.006,0.0
1,7.0,26,315003102,315003103,0.0,2,1,0,1,3000,,3,0.0,7,,0.0,0,0.0,0.006,0.0
1,2.0,10,10,315003104,90.0,2,1,0,1,3000,,3,0.0,7,,0.0,0,0.0,25.0,0.0
1,0.0,1,1,315003201,0.0,1,0,100,99,3000,,3,0.0,3,,0.0,0,1.5,3.0,9999999.0
1,1.0,23,970,315003202,0.0,1,315003204,315003203,99,3000,,3,0.0,3,,0.0,0,0.0,2.0,0.0
1,0.0,8,7,315003203,0.0,1,0,0,99,3000,,3,0.0,3,,0.0,0,2.5,0.0,0.0
1,0.0,8,7,315003204,0.0,1,0,0,99,3000,,3,0.0,3,,0.0,0,5.0,0.0,0.0
1,0.0,1,1,315003301,0.0,1,0,50,99,600,,1,0.0,3,,0.0,0,2.5,6.0,9999999.0
1,1000.0,3,3,315003302,0.0,1,0,0,99,600,,1,0.0,3,,0.0,0,1200.0,0.0,0.0
1,100.0,17,7,315003401,0.0,0,0,0,0,0,,0,0.0,0,,0.0,0,30.0,0.0,0.0
1,2.0,8,2,315003402,0.0,2,0,0,1,-1,,3,0.0,7,,0.0,0,90.0,0.0,0.0
1,2.0,10,10,315003403,90.0,2,1,0,1,-1,,3,0.0,7,,0.0,0,0.0,50.0,0.0
1,180.0,22,1,315003404,0.0,2,31500302,0,1,0,,1,0.0,7,,0.0,0,0.0,0.0,0.0
1,0.0,1,1,315003501,0.006,1,0,50,1,3000,,3,0.0,3,,0.0,0,0.0,60.0,0.0
1,100.0,49,10,315004101,0.0,1,0,0,99,3000,,3,0.0,3,,0.0,0,0.0,0.0,0.0
1,30.0,46,1,315004102,0.0,1,1,100,99,3000,,3,0.0,3,,0.0,0,0.0,0.0,0.0
1,7.0,26,315004102,315004103,0.0,2,1,0,1,-1,,3,0.0,7,,0.0,0,0.0,0.006,0.0
1,2.0,10,10,315004104,90.0,2,1,0,1,-1,,3,0.0,7,,0.0,0,0.0,50.0,0.0
1,15000.0,1,1,315004201,0.0,1,0,100,99,3000,,3,0.0,3,,0.0,0,1.5,0.0,9999999.0
1,1.0,23,970,315004202,0.0,1,315004204,315004203,99,3000,,3,0.0,3,,0.0,0,0.0,2.0,0.0
1,0.0,8,7,315004203,0.0,1,0,0,99,3000,,3,0.0,3,,0.0,0,2.5,0.0,0.0
1,0.0,8,7,315004204,0.0,1,0,0,99,3000,,3,0.0,3,,0.0,0,5.0,0.0,0.0
1,30000.0,1,1,315004301,0.0,1,0,100,99,300,,1,0.0,2,,0.0,0,2.5,0.0,9999999.0
1,1000.0,3,3,315004302,0.0,1,0,0,99,300,,1,0.0,2,,0.0,0,1200.0,0.0,0.0
1,100.0,17,7,315004401,0.0,0,0,0,0,0,,0,0.0,0,,0.0,0,30.0,0.0,0.0
1,2.0,8,2,315004402,0.0,2,0,0,1,-1,,3,0.0,7,,0.0,0,90.0,0.0,0.0
1,2.0,10,10,315004403,90.0,2,1,0,1,-1,,3,0.0,7,,0.0,0,0.0,100.0,0.0
1,180.0,22,1,315004404,0.0,2,31500402,0,1,0,,1,0.0,7,,0.0,0,0.0,0.0,0.0
1,600000.0,1,1,315004501,0.0,1,0,100,1,3000,,3,0.0,3,,0.0,0,60.0,0.0,0.0
1,0.0,28,685,315100101,0.0,2,315100103,315100102,1,0,,3,0.0,7,,0.0,0,1.0,0.0,0.0
1,10.0,1,1,315100102,0.0,1,0,0,99,3000,,3,0.0,3,,0.0,0,12.0,20.0,0.0
1,10.0,1,1,315100103,0.0,1,0,0,99,3000,,3,0.0,3,,0.0,0,5.0,60.0,0.0
1,2.0,10,21,315100104,37.0,1,1,0,99,3000,,2,0.0,3,,0.0,0,0.0,40.0,0.0
1,0.0,7,4,315100201,0.0,1,0,0,1,3000,,1,0.0,3,,0.0,0,0.0,0.0,0.0
1,2.0,10,21,315100202,37.0,1,1,0,99,200,,2,0.0,3,,0.0,0,1.0,30.0,0.0
1,2.0,10,41,315100203,37.0,1,1,0,99,200,,2,0.0,3,,0.0,0,1.0,30.0,0.0
1,1.0,10,10,315100301,90.0,2,1,0,2,3000,,3,0.0,3,,0.0,0,10.0,0.0,1.0
1,1000.0,16,1,315100302,0.0,2,0,0,1,3000,,3,0.0,7,,0.0,0,0.0,0.0,1.0
1,1.0,35,0,315100401,1.0,2,1,0,1,0,,3,0.0,7,,0.0,0,90.0,85.0,0.0
1,3.0,8,2,315100402,0.0,2,0,0,1,0,,3,0.0,7,,0.0,0,90.0,0.0,0.0
1,10.0,1,1,315100501,0.0,1,0,0,1,3000,,2,0.0,3,,0.0,0,10.0,40.0,0.0
1,10.0,1,1,315100601,0.0,1,0,0,1,3000,,2,0.0,3,,0.0,0,2.0,10.0,0.0
1,1.0,28,720,315100602,0.0,2,0,315100603,1,3000,,3,0.0,3,,0.0,0,315200.0,2.0,0.0
1,120.0,22,1,315100603,0.0,2,31510302,0,1,3000,,3,0.0,7,,0.0,0,0.0,0.0,0.0
1,100.0,17,7,315100701,0.0,2,0,0,1,0,,1,0.0,7,,0.0,0,90.0,0.0,0.0
1,1.0,28,720,315100702,0.0,2,0,315100703,1,3000,,3,0.0,3,,0.0,0,315200.0,2.0,0.0
1,120.0,22,1,315100703,0.0,2,31510302,0,1,3000,,3,0.0,7,,0.0,0,0.0,0.0,0.0
1,10.0,1,1,315100801,0.0,1,0,0,1,3000,,2,0.0,3,,0.0,0,2.0,10.0,0.0
1,1.0,28,720,315100802,0.0,2,0,315100803,1,3000,,3,0.0,3,,0.0,0,315200.0,2.0,0.0
1,120.0,22,1,315100803,0.0,2,31510102,0,1,3000,,3,0.0,7,,0.0,0,0.0,0.0,0.0
1,100.0,17,7,315100901,0.0,2,0,0,1,0,,1,0.0,7,,0.0,0,90.0,0.0,0.0
1,1.0,28,720,315100902,0.0,2,0,315100903,1,3000,,3,0.0,3,,0.0,0,315200.0,2.0,0.0
1,120.0,22,1,315100903,0.0,2,31510102,0,1,3000,,3,0.0,7,,0.0,0,0.0,0.0,0.0
1,10.0,1,1,315101001,0.0,1,0,0,1,3000,,2,0.0,3,,0.0,0,2.0,10.0,0.0
1,1.0,28,720,315101002,0.0,2,0,315101003,1,3000,,3,0.0,3,,0.0,0,315200.0,2.0,0.0
1,120.0,22,1,315101003,0.0,2,31510202,0,1,3000,,3,0.0,7,,0.0,0,0.0,0.0,0.0
1,0.0,28,685,315101101,0.0,2,315101103,315101102,1,0,,3,0.0,7,,0.0,0,1.0,0.0,0.0
1,0.5,92,0,315101102,0.0,1,0,0,99,3000,,3,0.0,3,,0.0,0,0.0,0.0,0.0
1,0.5,92,0,315101103,0.0,1,0,0,99,3000,,3,0.0,3,,0.0,0,0.0,0.0,0.0
1,10.0,1,1,315101104,0.0,1,0,0,99,3000,,3,0.0,3,,0.0,0,15.0,10.0,0.0
1,10.0,1,1,315101105,0.0,1,0,0,99,3000,,3,0.0,3,,0.0,0,20.0,200.0,0.0
1,2.0,10,21,315101106,30.0,1,1,0,99,3000,,2,0.0,3,,0.0,0,0.0,20.0,0.0
1,0.0,7,4,315101201,0.0,1,0,0,1,3000,,1,0.0,3,,0.0,0,0.0,0.0,0.0
1,2.0,10,21,315101202,20.0,1,1,0,99,200,,2,0.0,3,,0.0,0,0.1,10.0,0.0
1,2.0,10,41,315101203,20.0,1,1,0,99,200,,2,0.0,3,,0.0,0,0.1,10.0,0.0
1,1.0,10,10,315101301,90.0,2,1,0,2,3000,,3,0.0,3,,0.0,0,10.0,0.0,1.0
1,1000.0,16,1,315101302,0.0,2,0,0,1,3000,,3,0.0,7,,0.0,0,0.0,0.0,1.0
1,1.0,35,0,315101401,1.0,2,1,0,1,0,,3,0.0,7,,0.0,0,90.0,85.0,0.0
1,3.0,8,2,315101402,0.0,2,0,0,1,0,,3,0.0,7,,0.0,0,90.0,0.0,0.0
1,0.5,92,0,315101501,0.0,1,0,0,1,3000,,1,0.0,3,,0.0,0,0.0,0.0,0.0
1,10.0,1,1,315101502,0.0,1,0,0,1,3000,,1,0.0,3,,0.0,0,20.0,20.0,0.0
1,100.0,17,7,315101601,0.0,2,0,0,1,0,,3,0.0,7,,0.0,0,90.0,0.0,0.0
1,1.0,10,1020,315101602,90.0,2,0,0,1,0,,3,0.0,7,,0.0,0,0.0,50.0,1.0
1,1.0,10,1040,315101603,90.0,2,0,0,1,0,,3,0.0,7,,0.0,0,0.0,50.0,1.0
1,0.0,15,2,315101701,0.0,2,610115404,1,1,-1,,1,0.0,7,,1.0,0,1.0,1.0,300.0
1,0.0,15,2,315101702,0.0,2,610115405,1,1,-1,,1,0.0,7,,1.0,0,2.0,2.0,350.0
1,0.0,15,2,315101703,0.0,2,610115406,1,1,-1,,1,0.0,7,,1.0,0,3.0,3.0,400.0
1,100.0,3,3,315101704,0.0,1,0,0,99,2160,,2,0.0,3,,0.0,0,1000.0,0.0,0.0
1,0.5,92,0,315101801,0.0,1,0,0,1,3000,,1,0.0,3,,0.0,0,0.0,0.0,0.0
1,10.0,1,1,315101802,0.0,1,0,0,1,3000,,2,0.0,3,,0.0,0,8.0,10.0,0.0
1,1.0,28,720,315101803,0.0,2,0,315101804,1,3000,,3,0.0,3,,0.0,0,315206.0,2.0,0.0
1,120.0,22,1,315101804,0.0,2,31510602,0,1,3000,,3,0.0,7,,0.0,0,0.0,0.0,0.0
1,100.0,17,7,315101901,0.0,2,0,0,1,0,,1,0.0,7,,0.0,0,90.0,0.0,0.0
1,1.0,28,720,315101902,0.0,2,0,315101903,1,3000,,3,0.0,3,,0.0,0,315206.0,2.0,0.0
1,120.0,22,1,315101903,0.0,2,31510602,0,1,3000,,3,0.0,7,,0.0,0,0.0,0.0,0.0
1,100.0,17,7,315102001,0.0,2,0,0,1,0,,1,0.0,7,,0.0,0,90.0,0.0,0.0
1,1.0,28,720,315102002,0.0,2,0,315102003,1,3000,,3,0.0,3,,0.0,0,315200.0,2.0,0.0
1,120.0,22,1,315102003,0.0,2,31510202,0,1,3000,,3,0.0,7,,0.0,0,0.0,0.0,0.0
1,0.0,7,4,315200101,0.0,1,0,0,1,3000,,1,0.0,3,,0.0,0,0.0,0.0,0.0
1,10.0,1,1,315200102,0.0,1,0,0,99,200,,2,0.0,3,,0.0,0,32.0,20.0,0.0
1,10.0,1,1,315200201,0.0,1,0,0,1,-1,,1,0.0,3,,0.0,0,5.0,20.0,0.0
1,2.0,10,21,315200202,6.0,1,1,0,1,-1,,1,0.0,3,,0.0,0,0.0,30.0,1.0
1,10.0,1,1,315200301,0.0,1,0,0,1,3000,,1,0.0,3,,0.0,0,2.0,10.0,0.0
1,0.0,7,4,315201101,0.0,1,0,0,1,3000,,1,0.0,3,,0.0,0,0.0,0.0,0.0
1,0.5,92,0,315201102,0.0,1,0,0,99,200,,2,0.0,3,,0.0,0,0.0,0.0,0.0
1,10.0,1,1,315201103,0.1,1,0,0,99,200,,2,0.0,3,,0.0,0,30.0,20.0,0.0
1,0.5,92,0,315201201,0.0,1,0,0,1,-1,,1,0.0,3,,0.0,0,0.0,0.0,0.0
1,10.0,1,1,315201202,0.0,1,0,0,1,-1,,1,0.0,3,,0.0,0,20.0,20.0,0.0
1,2.0,10,21,315201203,40.0,1,1,0,1,-1,,1,0.0,3,,0.0,0,0.0,40.0,1.0
1,0.5,92,0,315201301,0.0,1,0,0,1,3000,,1,0.0,3,,0.0,0,0.0,0.0,0.0
1,10.0,1,1,315201302,0.0,1,0,0,1,3000,,1,0.0,3,,0.0,0,20.0,20.0,0.0
1,100.0,17,3,315201501,0.0,2,0,0,1,0,,1,0.0,7,,0.0,0,50.0,0.0,0.0
1,90.0,54,0,315201502,0.0,2,0,0,1,0,,1,0.0,7,,0.0,0,0.0,0.0,0.0
1,90.0,82,1,315201503,0.0,2,300000019,0,1,0,,3,0.0,7,,0.0,0,0.0,0.0,0.0
1,1000.0,16,2,315201504,0.0,2,0,0,1,0,,1,0.0,7,,0.0,0,0.0,0.0,0.0
1,100.0,17,8,315201601,0.0,2,0,0,1,0,,1,0.0,7,,0.0,0,0.0,0.0,0.0
1,0.0,8,10,315201602,0.0,2,0,0,1,0,,3,0.0,7,,1.0,0,90.0,0.0,0.0
1,100.0,17,7,315201701,0.0,2,0,0,1,0,,3,0.0,7,,0.0,0,90.0,0.0,0.0
1,1.0,10,1020,315201702,90.0,2,0,0,1,0,,3,0.0,7,,0.0,0,0.0,50.0,1.0
1,1.0,10,1040,315201703,90.0,2,0,0,1,0,,3,0.0,7,,0.0,0,0.0,50.0,1.0
1,100.0,17,7,315201801,0.0,2,0,0,1,0,,1,0.0,7,,0.0,0,90.0,0.0,0.0
1,1.0,28,950,315201802,0.0,2,315201803,0,1,3000,,3,0.0,3,,0.0,0,0.0,2.0,0.0
