normal_atk_cast_time,visual_change_flag,motion_type,atk_type,search_area_width,unit_name,cutin_star6,move_speed,unit_id,prefab_id,comment,cutin,se_type
1.6,0,0,1,3000,若菜,0,270,319800,319800,【物理】盗贼公会班迪姐妹中的老二。为了帮助在\n战斗中胆小地躲在后方的若菜，斯派克兄弟会出手\n阻止冒险者前进。\n\n·战斗开始时，小幅提升自身的物理防御力和魔法\n　防御力。通过本防御提升效果所增加的防御力，\n　不受战斗中防御力降低技能的影响。\n·战斗开始时，使作用于自身的技能值降低的效果\n　量减少100%。\n·中幅降低若菜和斯派克兄弟的所有伤害使队伍的\n　产生的技能值回复量。\n·必杀技能会对敌方全体造成物理伤害（大），并\n　使其眩晕。该技能的异常状态在伤害免疫的情况\n　下也会成功赋予。同时会对若菜造成物理固定伤\n　害。\n·大幅提升除自身外我方全体的物理攻击力，并中\n　幅回复自身技能值。\n·战斗开始时，斯派克兄弟会前来支援。此时会击\n　退敌方全体。\n·斯派克兄弟每次行动都会极大幅度提升若菜的物\n　理防御力和魔法防御力。\n·斯派克兄弟会特大幅提升自身的行动速度。,0,16
1.6,0,0,1,3000,若菜,0,270,319801,319801,【物理】空虚摇摆的班迪姐妹二姐。她自身并不具\n备战斗能力，不会发起攻击，但对姐妹的辅助效果\n绝对不容小觑。\n\n·战斗开始时，中幅提升自身的物理防御力和魔法\n　防御力。通过本防御提升效果所增加的防御力，\n　不受战斗中防御力降低技能的影响。\n·战斗开始时，使用伤害上限技能，当一次行动对\n　其施加的伤害超过一定数值，根据受到的伤害值\n　相应减少伤害量。\n·特大幅度提升除自身之外的我方全体的物理防御\n　力和魔法防御力，并小幅回复技能值。,0,16
1.6,0,0,1,3000,大和,0,270,319900,319900,【物理】豪爽磊落的班迪姐妹大姐。战斗前期会用\n强力斩击和弱化技能发起猛攻，但若被逼至绝境将\n为了扭转战局而孤注一掷。\n\n·战斗开始时，中幅提升自身的物理防御力和魔法\n　防御力。通过本防御提升效果所增加的防御力，\n　不受战斗中防御力降低技能的影响。\n·战斗开始时，使作用于自身的技能值降低的效果\n　量减少50%。\n·大和的所有伤害都会中幅降低队伍的技能值回复\n　量。\n·大和的生命值低于一定数值时，将在小幅降低自\n　身技能值后，一定时间内变为无敌状态，赋予敌\n　方全体沉默状态。随后，扔出炸弹孤注一掷。若\n　大和的孤注一掷获胜，将会根据角色的最大生命\n　值，对前方两名角色造成一定比例的物理伤害。\n　若大和的孤注一掷失败，将极大幅度降低自身的\n　物理防御力和魔法防御力，陷入无法行动的状态。\n·必杀技能可特大幅度降低最近的一名敌人的物理\n　防御力。随后对其造成物理伤害（极大）。\n·对最远的一名敌人造成物理伤害（特大）将其拉\n　向自己，并使其眩晕。这个技能的异常状态在伤\n　害免疫的情况下也会成功赋予。,0,16
1.6,0,0,1,3000,大和,0,270,319901,319901,【物理】沉浸在愤懣中的班迪姐妹中的大姐。靠着\n妹妹们的支持，撕裂敌军前阵的装甲，连续不断施\n展猛烈无比的斩击。\n\n·战斗开始时，中幅提升自身的物理防御力和魔法\n　防御力。通过本防御提升效果所增加的防御力，\n　不受战斗中防御力降低技能的影响。\n·战斗开始时，使用伤害上限技能，当一次行动对\n　其施加的伤害超过一定数值，根据受到的伤害值\n　相应减少伤害量。\n·大和的所有伤害使队伍产生的技能值回复量中幅\n　降低。\n·必杀技能会对最近的一名敌人造成物理伤害（特\n　大）并中幅降低其物理防御力。这个技能的效果\n　在伤害免疫的情况下也会成功赋予。\n·对最远的一名敌人造成物理伤害（特大），将其\n　强力拉向自己，并中幅降低其物理防御力。该技\n　能的效果在伤害免疫的情况下也会成功赋予。\n·自身的生命值低于30%时，大幅提升我方全体\n　的行动速度。,0,16
1.6,0,0,2,3000,熔炉巨兽,0,270,320000,320000,【魔法】远古制造的防卫兵器。因邪恶之人的愿望\n而解除封印，从地底深处现身。\n\n·必杀技能会对敌方全体造成魔法固定伤害，并小\n　幅降低其魔法防御力。该技能的异常状态在伤害\n　免疫的情况下也会成功赋予。\n·以最近一名敌人为中心，对小范围内的敌人造成\n　魔法伤害（大）。\n·对自身造成魔法伤害（小），并小幅度降低物理\n　防御力和魔法防御力。\n·自身生命值低于50%时，右臂会破损，并改变\n　行动模式。同时特大幅度降低自身的物理防御力、\n　魔法防御力。\n·对最近的一名敌人造成魔法伤害（大）。,0,16
1.6,0,0,2,3000,熔炉巨兽,0,270,320001,320000,【魔法】远古制造的防卫兵器。因邪恶之人的愿望\n而解除封印，从地底深处现身。\n\n·必杀技能会对敌方全体造成魔法固定伤害，并小\n　幅降低其魔法防御力。该技能的异常状态在伤害\n　免疫的情况下也会成功赋予。\n·以最近一名敌人为中心，对小范围内的敌人造成\n　魔法伤害（大）。\n·对自身造成魔法伤害（小），并小幅度降低物理\n　防御力和魔法防御力。\n·自身生命值低于50%时，右臂会破损，并改变\n　行动模式。同时特大幅度降低自身的物理防御力、\n　魔法防御力。\n·对最近的一名敌人造成魔法伤害（大）。,0,16
1.6,0,0,2,3000,熔炉巨兽,0,270,320002,320000,【魔法】远古制造的防卫兵器。因邪恶之人的愿望\n而解除封印，从地底深处现身。\n\n·必杀技能会对敌方全体造成魔法固定伤害，并小\n　幅降低其魔法防御力。该技能的异常状态在伤害\n　免疫的情况下也会成功赋予。\n·以最近一名敌人为中心，对小范围内的敌人造成\n　魔法伤害（大）。\n·对自身造成魔法伤害（小），并小幅度降低物理\n　防御力和魔法防御力。\n·自身生命值低于50%时，右臂会破损，并改变\n　行动模式。同时特大幅度降低自身的物理防御力、\n　魔法防御力。\n·对最近的一名敌人造成魔法伤害（大）。,0,16
1.6,0,0,2,3000,熔炉巨兽,0,270,320003,320003,【模式1】率领着曾经一同守护城镇的士兵们，巨\n人士兵意图将沙漠之国推入混乱之中。它们的配合\n天衣无缝，跨越时空也依然强大无比。\n\n·战斗开始时，小幅提升自身的物理防御力和魔法\n　防御力。通过本防御提升效果所增加的防御力，\n　不受战斗中防御力降低技能的影响。\n·熔炉巨兽的所有伤害使队伍产生的技能值回复量\n　中幅降低。\n·对最近的一名敌人造成魔法伤害（大）。\n·战斗开始时，召唤3名古代小兵并击退敌方全体。\n·每打倒1名古代小兵，剩余目标数就减少1。之\n　后将再次召唤古代小兵，并击退敌方全体。,0,16
1.6,0,0,2,3000,熔炉巨兽,0,270,320004,320003,【模式2】凝聚了古老智慧所制造的兵器将释放隐\n藏的力量。从巨大躯体中迸发出的红色光芒能将任\n何东西都化为沙漠中的灰烬。\n\n·战斗开始时，中幅提升自身的物理防御力和魔法\n　防御力。通过本防御提升效果所增加的防御力，\n　不受战斗中防御力降低技能的影响。\n·熔炉巨兽的所有伤害使队伍产生的技能值回复量\n　中幅降低。\n·充能后，会对最近的3名角色造成999999\n　的魔法固定伤害，对包括处于飞行状态中的角色\n　在内的敌方全体造成魔法伤害（特大）。随后特\n　大幅度降低自身的物理防御力、魔法防御力和属\n　性值提升效果，并赋予烧伤状态。,0,16
1.6,0,0,2,3000,熔炉巨兽,0,270,320005,320003,【模式3】心怀叵测的愚者的命令，让古老的兵器\n给沙漠的子民们带来了深重的恐慌。现在粉碎这个\n庞然大物的威胁，让大家再次绽放笑容吧。\n\n·战斗开始时，中幅提升自身的物理防御力和魔法\n　防御力。通过本防御提升效果所增加的防御力，\n　不受战斗中防御力降低技能的影响。\n·熔炉巨兽的所有伤害使队伍产生的技能值回复量\n　中幅降低。\n·必杀技能会对敌方全体造成魔法固定伤害，并小\n　幅降低其魔法防御力。该技能的异常状态在伤害\n　免疫的情况下也会成功赋予。\n·以最近一名敌人为中心，对小范围内的敌人造成\n　魔法伤害（大）。\n·对自身造成魔法伤害（小），并小幅度降低物理\n　防御力和魔法防御力。\n·自身生命值低于50%时，右臂会破损，并改变\n　行动模式。同时特大幅度降低自身的物理防御力、\n　魔法防御力以及属性值提升效果。\n·对最近的一名敌人造成魔法伤害（大）。,0,16
1.6,0,0,1,3000,四色妖狐·春临,0,600,320100,320100,【物理】栖息在四季混乱的灵山的妖狐。用奇妙的\n妖术操纵四季，从百花争艳的春季开始四季流转，\n绽放生命之力。\n\n·发动环境效果【百花缭乱】。该技能效果适用于\n　敌方和我方全体角色。每经过一段时间，都会中\n　幅回复敌方和我方全体的技能值。\n·战斗开始时，中幅提升自身的物理防御力和魔法\n　防御力。通过本防御提升效果所增加的防御力，\n　不受战斗中防御力降低技能的影响。\n·战斗开始时，使作用于自身的技能值降低的效果\n　量减少100%。\n·战斗开始时，特大幅度降低敌方全体的生命值吸\n　收。\n·自身在一次行动中所受到的伤害值会衰减。伤害\n　值越高，衰减率也会随之提升。\n·战斗开始时，对敌方全体赋予技能值上升上限效\n　果。\n·四色妖狐的所有伤害使队伍产生的技能值回复量\n　中幅降低。\n·必杀技能会根据自身的物理攻击力以及魔法攻击\n　力，分别对敌方全体造成一定比例的物理伤害、\n　魔法伤害。此外，还可提升我方全体的行动速度。\n　该效果的效果量根据式神数量而增加。该技能所\n　造成的伤害不会使其技能值回复。\n·对最近的一名敌人造成物理伤害（大）和魔法伤\n　害（大）。\n·中幅降低敌方全体的物理防御力和魔法防御力。\n　此外，当角色的生命值低于70%时，中幅降低\n　其物理攻击力和魔法攻击力。\n·可在自身后方召唤3只式神。左方第一名式神可\n　对前方第二名敌人造成物理伤害（小）和魔法伤\n　害（小）。左方第二名式神可对前方第三名敌人\n　造成物理伤害（小）和魔法伤害（小）。左方第\n　三名式神可对前方第四名敌人造成物理伤害（小）\n　和魔法伤害（小）。\n·特大幅度提升我方全体的物理攻击力和魔法攻击\n　力，并大幅提升物理防御力和魔法防御力。,0,0
1.6,0,0,1,3000,四色妖狐·炎夏,0,600,320101,320101,【物理】栖息在四季混乱的灵山的妖狐。用奇妙的\n妖术操纵四季，在用其力量使之显现的炎热夏季，\n不分敌我将万物燃烧殆尽。\n\n·发动环境效果【炎天烈日】。该技能效果适用于\n　敌方和我方全体角色。每经过一段时间，都会根\n　据敌方和我方全体的最大生命值造成最多20万\n　的一定比例的伤害。此外，提升所赋予的持续伤\n　害。\n·战斗开始时，中幅提升自身的物理防御力和魔法\n　防御力。通过本防御提升效果所增加的防御力，\n　不受战斗中防御力降低技能的影响。\n·战斗开始时，使作用于自身的技能值降低的效果\n　量减少50%。\n·战斗开始时，特大幅度降低敌方全体的生命值吸\n　收。\n·自身在一次行动中所受到的伤害值会衰减。伤害\n　值越高，衰减率也会随之提升。\n·战斗开始时，对敌方全体赋予技能值上升上限效\n　果。\n·四色妖狐的所有伤害使队伍产生的技能值回复量\n　中幅降低。\n·必杀技能会根据自身的物理攻击力以及魔法攻击\n　力，分别对敌方全体造成一定比例的物理伤害、\n　魔法伤害。此外，还可降低敌方全体的生命值回\n　复量。该效果的效果量根据式神数量而增加。该\n　技能所造成的伤害不会使技能值回复。该技能的\n　异常状态在伤害免疫的情况下也会成功赋予。\n·对最近的一名敌人造成物理伤害（大）和魔法伤\n　害（大）。\n·中幅降低敌方全体的物理防御力和魔法防御力。\n　此外，当角色的生命值低于70%时，中幅降低\n　其物理攻击力和魔法攻击力。\n·可在自身后方召唤3只式神。左方第一名式神可\n　对前方第二名敌人造成物理伤害（小）和魔法伤\n　害（小）。左方第二名式神可对前方第三名敌人\n　造成物理伤害（小）和魔法伤害（小）。左方第\n　三名式神可对前方第四名敌人造成物理伤害（小）\n　和魔法伤害（小）。\n·特大幅度降低敌方全体的生命值吸收。此外，赋\n　予敌方全体烧伤效果。当角色的生命值低于80\n　%时，提升烧伤的伤害效果。该技能所造成的烧\n　伤伤害无法回复技能值。,0,0
